phoenix_complete_feature.gtfs0,phoenix_complete_feature.gtfs1,phoenix_complete_feature.gtfs2,phoenix_complete_feature.gtfs3,phoenix_complete_feature.gtfs4,phoenix_complete_feature.gtfs5,phoenix_complete_feature.gtfs6,phoenix_complete_feature.gtfs7,phoenix_complete_feature.gtfs8,phoenix_complete_feature.gtfs9,phoenix_complete_feature.avgstar,phoenix_complete_feature.location,phoenix_complete_feature.business_count,phoenix_complete_feature.reviewcount,phoenix_complete_feature.five_star_count,phoenix_complete_feature.four_star_count,phoenix_complete_feature.three_star_count,phoenix_complete_feature.two_star_count,phoenix_complete_feature.one_star_count,phoenix_complete_feature.senti_neg_avg,phoenix_complete_feature.senti_pos_avg,phoenix_complete_feature.senti_neu_avg,phoenix_complete_feature.senti_comp_avg,phoenix_complete_feature.senti_compound_pos_count,phoenix_complete_feature.senti_compound_neg_count,phoenix_complete_feature.senti_compound_neu_count,phoenix_complete_feature.block_nums,phoenix_complete_feature.tweet_count,phoenix_complete_feature.senti_negative_avg,phoenix_complete_feature.senti_neutral_avg,phoenix_complete_feature.senti_positive_avg,phoenix_complete_feature.senti_compound_avg,phoenix_complete_feature.senti_compound_positive_count,phoenix_complete_feature.senti_compound_negative_count,phoenix_complete_feature.senti_compound_neutral_count
473,1487,157,7.971163947396211,94,7.391061302026311,79,8.099312872570028,74,6.836440939728341,4.975241722824495,473,4,20478,141,9,1,5,14,0.032176470588235286,0.18508823529411772,0.7826941176470588,0.7072594117647059,156,13,1,473,8,0.02187499962747097,0.9196250066161156,0.05849999934434891,0.06756249442696571,3,1,4
474,1362,153,7.662544960619608,78,9.01138524083308,70,7.27836994640356,67,7.6285213347393555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
475,1132,145,8.6319359546314,69,9.056165169324743,56,7.152640013736424,52,8.302171339590808,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
476,1001,119,8.062685750954055,70,7.291719065773244,53,8.424984585784001,39,10.281919957635473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
477,1116,132,10.115375628658978,81,7.764378953916423,64,8.589554263010356,49,11.5336318683652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,477,3,0.0,1.0,0.0,0.0,0,0,3
478,862,77,8.80324930524873,75,9.289709290358392,42,7.071360024541636,46,7.905549391322316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
479,677,62,10.673079884311127,34,10.92332513435826,30,13.41119987314636,28,11.623039913810738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,479,1,0.0,0.6700000166893005,0.33000001311302185,0.8126000165939331,1,0,0
480,461,53,13.12807469864723,30,11.871395556464833,20,11.757152104375,26,13.237350900968886,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
481,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,481,2,0.0,1.0,0.0,0.0,0,0,2
482,10,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
483,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,483,4,0.0,0.8747500032186508,0.12525000423192978,0.3460250049829483,2,0,2
484,168,20,0.0,11,44.40597359344667,5,10.72896003724,2,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,484,4,0.0,0.7234999984502792,0.27650000154972076,0.6094250082969666,4,0,0
485,235,29,14.467839761218181,10,26.11990853719857,6,13.768832206733999,5,11.62303988141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,485,1,0.0,0.7300000190734863,0.27000001072883606,0.5719000101089478,1,0,0
486,454,76,11.113911093949003,14,26.747893571871668,25,5.751914598541668,15,4.598125713212857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,486,11,0.03890909186818383,0.8450909094376997,0.11590909145095131,0.1520272730426355,5,2,4
487,592,79,13.283474372970355,30,12.666133152123333,21,7.599680117205715,25,64.1502404214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
488,734,72,12.386733413983125,52,9.611360085508917,30,11.871395428961113,35,19.9826880932,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
489,878,90,11.835383991159123,62,8.766951127196887,36,7.748693297307444,34,10.033564451678556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,489,4,0.026000000536441803,0.908500000834465,0.06524999812245369,0.1297749988734722,2,0,2
490,924,113,10.619925821697219,69,7.2644000798457,39,7.1246999986527495,37,11.772053360937498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
491,1132,120,7.737230785191287,88,7.409687918422954,51,10.195396158966354,42,8.992381423707767,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,491,1,0.0,0.7450000047683716,0.2549999952316284,0.6248999834060669,1,0,0
492,1067,123,9.3133333037304,75,7.231529329629031,72,11.020055876913421,44,11.152471617656316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,492,4,0.0,0.9189999997615814,0.08100000023841858,0.2284500002861023,2,0,2
493,1585,179,8.546352915202915,110,7.608993307997125,89,7.9049755756439515,70,8.444088847272083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,493,4,0.030249999836087227,0.9070000052452087,0.06274999678134918,0.07987499237060547,1,1,2
494,1500,167,7.906221654156186,93,7.589519962669181,75,7.4208639442964515,61,7.78933323061791,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
495,1236,153,9.345929937441221,76,8.49375994375977,69,7.9500627098837295,54,8.97805324197375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
496,1416,151,8.108617847696923,93,8.875606594604935,86,7.028990656137001,64,9.57942857593132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
497,1063,132,9.631680014455217,73,8.753331669877321,68,8.170897733007417,37,8.656319893220498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
498,1031,111,8.670223198436318,86,7.427741521443282,58,7.091679987579727,45,8.331199949432728,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
499,944,92,9.260114224896595,64,9.973616506521553,60,6.616192030907899,51,7.975193537477639,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,499,6,0.0,0.8923333386580149,0.10766666506727536,0.300050001591444,5,0,1
500,467,47,9.636195538775054,27,11.175999969242499,25,10.33159112929778,17,11.45539999010125,5.0,500,3,329,25,1,NULL,NULL,1,0.024333333333333335,0.26499999999999996,0.7106296296296295,0.8540777777777777,27,NULL,NULL,500,2,0.02250000089406967,0.7615000009536743,0.2160000056028366,0.4621500074863434,1,0,1
501,214,32,11.265407991424,21,11.980672073372,20,7.3314561664913995,9,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,501,5,0.021799999475479125,0.7350000023841858,0.24319999665021896,0.4684599950909615,3,1,1
502,187,30,14.955519849609091,20,14.82682641347167,19,16.76400025685,5,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
503,165,37,11.712447977088,9,9.924288034424,11,7.599680185305,2,9.83487987518,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
504,216,40,10.114279776822501,10,11.697546362865,10,9.089813361538999,1,16.0934391022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,235,42,13.2249333858525,6,12.74064016341,14,14.640559911750001,3,17.4345607758,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,361,66,7.764378911572633,23,7.711439875273418,28,15.23999977111818,13,16.987519899991664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,1,0.10999999940395355,0.6809999942779541,0.20900000631809235,0.44040000438690186,1,0,0
507,755,79,12.318435668935555,53,8.2255358695985,47,12.159487786878698,34,17.509066964186168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,507,1,0.0,0.5149999856948853,0.48500001430511475,0.8515999913215637,1,0,0
508,686,65,6.2138559699108,46,9.135165143272477,48,14.752319776099231,32,10.3564265420045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
509,610,63,7.0930345575056,38,8.681987326392315,40,13.248639973734548,19,14.007253223002222,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
510,868,87,10.140749335284736,62,7.513710810581459,58,9.387839905915623,30,12.598399899222727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
511,1100,113,8.564345244774877,86,7.124699940283459,74,7.816426576995754,33,10.008728822078334,3.0,511,1,9,1,NULL,1,NULL,1,0.11133333333333333,0.03133333333333333,0.8576666666666667,-0.4361,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
512,988,101,9.458959970283567,72,9.61135992336707,87,9.315065958473417,36,10.75525645824806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,512,1,0.0,1.0,0.0,0.0,0,0,1
513,1510,164,7.653324799136546,113,8.037208540010152,102,6.040238092802859,58,7.46989412461484,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,513,3,0.0,1.0,0.0,0.0,0,0,3
514,1766,200,7.296846421493216,108,9.176084220405333,129,7.42541019188912,60,7.239163767907355,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
515,1312,160,7.963934787625076,75,8.058484122941683,154,10.534791096293535,43,9.547497076650714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
516,1303,141,8.830570989682315,86,9.268629307223067,129,17.256821185711903,56,8.63131076441542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
517,1099,135,9.41452896239221,96,7.490403530996153,61,12.97858052099871,47,8.77049892005638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
518,953,99,8.035816585144538,81,6.515607946369677,59,16.201346215505556,49,8.596923165602384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
519,890,89,8.888818535694838,59,11.021255339565156,59,14.020800017046879,45,10.53027555180483,4.07787610619469,519,12,1695,65,5,3,8,25,0.05388679245283019,0.2006981132075472,0.7453867924528305,0.5452735849056602,85,21,NULL,519,7,0.03142857125827244,0.896714278629848,0.07185714159693037,0.09309999964066915,3,1,3
520,385,37,11.458341004043527,24,12.772571401947715,40,17.006146639589584,21,11.99557328224,3.228079331941545,520,5,5748,54,19,14,17,23,0.04792125984251967,0.2180708661417323,0.7340236220472444,0.6391944881889763,107,20,NULL,520,2,0.0,1.0,0.0,0.0,0,0,2
521,253,23,12.181839942943334,18,10.617200043060127,17,11.846560120595,14,11.667743968971001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,521,3,0.0,0.8899999856948853,0.10999999692042668,0.2622666706641515,2,0,1
522,225,22,10.419470713686923,15,9.29843187332,16,13.321792221098002,11,8.110582828517144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
523,175,22,9.879584026337,12,10.281920075435,12,12.349479783332125,6,14.9758403301375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
524,217,24,7.79126853602,15,8.685348702316714,12,7.7784960269940004,9,9.030208206184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
525,293,38,10.093692682278107,17,10.920548575255713,10,12.740640004483334,13,12.815146552208889,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,525,1,0.17800000309944153,0.6320000290870667,0.1899999976158142,0.051600001752376556,1,0,0
526,318,67,12.228707028972906,10,11.623040103918001,8,16.763999939,5,15.944426536566667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
527,557,92,10.904582831482537,25,12.476479898806366,14,11.399520114075168,18,10.95248007774,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
528,611,86,11.230516983240246,29,10.371328024070266,22,12.572999894628751,29,14.717932320576459,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
529,744,85,9.512017615139582,40,9.260114101423357,31,9.483634301584999,32,10.211334738287212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
530,917,90,9.448250732712298,54,10.911839947105772,48,9.8795840144215,39,10.860442294803528,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
531,1290,140,9.721773508801828,94,8.147303969413127,67,9.136380003763875,49,9.74891071595231,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
532,1198,126,10.575689123783249,84,7.867903896420228,68,8.296536407928144,48,10.44955997541629,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
533,2136,168,7.903028532505677,193,7.04087998361807,200,6.505496325945697,89,7.250770709138704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
534,3393,253,6.516764105647936,272,5.743327409029137,344,4.614511539082139,175,5.042829210436561,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
535,1884,171,9.124321619464252,110,8.509445619163861,175,6.514728953999618,95,9.24666943675316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
536,1944,198,9.075843316811623,118,8.593102243763985,183,12.093608385116614,87,10.684255978468503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
537,1357,145,10.176368849143834,88,8.902754001794278,72,9.468077978266077,67,10.860442383331089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
538,1130,108,11.15183569288838,66,9.733279978687,63,10.046635703041579,56,8.615680033516362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
539,898,106,9.425093288229554,47,9.24666953400021,35,7.033429243170466,34,6.7950079917949,4.037907047081359,539,6,9919,78,32,10,9,9,0.043369565217391284,0.23020289855072448,0.7263913043478261,0.6978115942028986,119,17,2,539,5,0.0,0.8159999966621398,0.18399999737739564,0.4038599967956543,3,0,2
540,528,68,11.348719897598592,29,12.793859053236858,28,15.777882037792173,25,10.281920139733526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,540,2,0.0,0.8844999969005585,0.11550000309944153,0.299699991941452,1,0,1
541,38,0,0,1,13.4111995697,3,4.023360013965,4,12.666132926933335,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
542,34,0,0,1,6.70559978485,3,7.15263986589,3,11.399519920340001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
543,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,543,1,0.0,1.0,0.0,0.0,0,0,1
544,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
545,5,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
546,137,24,12.219093259194,5,14.305280049666669,3,16.5404801369,1,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
547,235,45,11.56716012955375,10,14.417040109625,4,15.348373095200001,2,16.0934391022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
548,98,23,10.438384114206048,4,13.411200001833501,2,17.8815994263,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
549,223,42,11.250506624580611,10,16.54047966003333,5,8.717280209085,1,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
550,105,22,16.8198799491,5,18.4776535034,2,17.88160037995,2,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
551,483,57,10.794701210711795,32,9.367519931361274,18,11.210387656323384,15,9.745471942431,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
552,451,71,10.649486179484553,21,11.697546614531667,12,11.076657692594445,12,10.907776069626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,552,6,0.01350000003973643,0.8698333203792572,0.11666666592160861,0.21273333579301834,3,0,3
553,362,50,7.599679948196825,20,6.3926719337717,10,9.313333352408334,14,9.72312003373875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
554,801,84,10.315658839242452,43,10.728959935056189,56,9.170051288908049,37,6.282088433439157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
555,367,40,9.932062571460609,25,8.1957333942266,26,12.628879934544376,17,7.5996797978810005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
556,693,67,10.97483193725455,42,12.270477212711034,108,7.057525086910639,29,13.289280046125457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
557,434,43,10.026468682860665,19,17.4345598220775,106,6.121009179851614,14,14.553635438285559,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
558,168,20,11.523697694138335,5,12.517119884482499,7,12.5171200334925,4,13.4111998876,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
559,230,30,9.276080017288333,9,15.34837325415,7,14.931135749819997,9,10.79282268882243,2.5,559,1,306,3,2,4,3,6,0.09011111111111113,0.1728888888888889,0.7368333333333332,0.34630000000000005,12,5,1,559,4,0.0,0.8512499928474426,0.14874999970197678,0.3188000023365021,2,0,2
560,790,100,10.563899026468677,37,11.10977183448333,28,10.706608071926198,38,11.358127320258518,4.450980392156863,560,3,51,6,3,1,1,NULL,0.037181818181818184,0.2196363636363636,0.7432727272727273,0.7502545454545455,10,1,NULL,560,2,0.10249999910593033,0.8975000083446503,0.0,-0.2383500039577484,0,1,1
561,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
562,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
563,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
564,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
565,1,0,0,0,0,0,0,0,0,4.0,565,1,1800,21,11,4,3,1,0.04567500000000001,0.222275,0.73205,0.659845,35,2,3,565,1,0.15199999511241913,0.6859999895095825,0.16200000047683716,0.051600001752376556,1,0,0
566,9,0,0,0,0,0,0,0,0,5.0,566,1,30,5,NULL,NULL,NULL,NULL,0.014800000000000002,0.221,0.7644,0.9245199999999999,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
